4716583937902881,2021-12-20 20:51:43,65,17,16,【阿富汗松子运抵上海被抢购冲上热搜   #赵立坚带货阿富汗松子#】 近期大批阿富汗松子通过“松子空中走廊”运抵上海，拉开了中阿两国农产品贸易逐步恢复的序幕。阿富汗松子深受国内消费者青睐，立刻掀起抢购热潮，一度冲上热搜。对此，外交部发言人赵立坚表示，阿富汗松子儿品质出众，远近闻名，年产量约2万吨，年出口额可达8亿美元，带动当地10多万人就业，是阿富汗财政收入重要来源，更是很多阿富汗农户的唯一收入来源。“小小的松子关乎成千上万阿富汗民众的生计。”赵立坚说，截至目前已有1170吨松子搭载26架松子包机来到中国，为阿富汗民众创收1亿多元人民币，约合1600多万美元。（海客新闻）海客新闻的微博视频
4716582544605516,2021-12-20 20:46:10,21,7,7,【触目惊心！#委内瑞拉一湖泊因污染变成绿色#】委内瑞拉是世界主要产油国之一，位于该国西北部的马拉开波湖地区是其主要的石油产区。当地居民早已习惯了马拉开波湖的“黑暗水域”，湖泊因为严重的石油污染而呈黑色。但无节制的排放仍未停止，日益恶化的污染改变了湖泊的颜色，湖面上布满了绿藻，将“黑水”又染成了绿色。（看看新闻；阿法）看看新闻KNEWS的微博视频
4716576668128190,2021-12-20 20:22:50,46,0,12,【#我国拟禁止在泥炭沼泽湿地开采泥炭#】湿地被喻为“地球之肾”，与森林、海洋并称为全球三大生态系统。20日提请全国人大常委会会议三审的湿地保护法草案，进一步加强湿地保护力度，拟明确禁止在泥炭沼泽湿地开采泥炭。专家表示，作为湿地资源的重要组成部分，泥炭沼泽是陆地生态系统中的重要碳库，单位面积碳储量在各类陆地生态系统中最高，在调节区域环境等方面具有重要作用。保护泥炭沼泽，是我国应对全球气候变化、实现“双碳”目标的重大举措。考虑到泥炭沼泽湿地对生态环境极为重要和特殊，草案三审稿明确禁止在泥炭沼泽湿地开采泥炭，并加大对开采泥炭违法行为的处罚力度。（新华社；阿法）
4716572751697243,2021-12-20 20:07:16,71,15,10,【#李冰冰工作室回应视频被举报#：系侮辱诽谤】12月20日傍晚，李冰冰工作室官方微博发布一份声明回应“网传艺人李冰冰所发布视频被举报成功”一事，声明称，有主体涉嫌恶意举报李冰冰在某平台发布的视频。声明称，该工作室已经对侮辱诽谤李冰冰的涉嫌侵权行为进行取证，后续将通过法律手段追究相关主体的法律责任。该声明称，相关视频为某平台官方拍摄剪辑制作，皆通过平台预先审核，确认无违规信息后由李冰冰本人发布。该两段视频目前在某平台依旧可见，可正常播放，以此可证其所有视频符合平台规范。（澎湃新闻；嘉玛）
4716570183993986,2021-12-20 19:57:04,25,3,9,#上海全域为低风险地区#【明起上海中风险地区清零，全域为低风险地区】据“上海发布”微信公众号，上海市疫情防控工作领导小组办公室最新发布，根据国务院联防联控机制有关要求，经市防控办研究决定，自2021年12月21日零时起，将浦东新区张江镇张东路2281弄玉兰香苑四期小区由中风险地区调整为低风险地区。自2021年12月21日零时起，全市均为低风险地区。上海市将继续坚持主动防控、科学防控、精准防控，持续落实落细常态化疫情防控各项措施，毫不放松抓好“外防输入、内防反弹”工作，全力保障人民生命安全和身体健康，全力守护上海城市安全。（上海发布；阿法）
4716565519404087,2021-12-20 19:38:32,50,16,15,【侠客岛评网络主播偷逃税】收入不断膨胀的网络主播，长期处于税收“灰色地带”。这些“过高收入群体”的存在本身就造成了社会贫富差距过大，再加上他们偷逃税，更是加剧了社会不公。如果任由这些人钱赚得多、税交得少，社会公平何在？税务部门加大对明星、网红的税收征管力度，是调节过高收入群体，也是促进社会公平和共同富裕的必要手段。促进新经济新业态在发展中规范、在规范中发展 法律亮剑既不会“微”也不会“哑” 。（侠客岛；阿法）侠客岛的微博视频
4716560650602554,2021-12-20 19:19:11,22,6,7,【#中国古都城市国际影响力排名成都第三#】12月18日，在中国文物交流中心庆祝成立50周年之际，由中国文物交流中心指导、文物交流智库编撰的《2020年度中国古都城市国际影响力评估报告》（以下简称《报告》）正式发布。本次评估继续聚焦古都城市最具特征的城市历史、文物资源、文化资源等领域对我国古都城市的关注情况，其中，2020古都城市国际影响力总体状况排名中，成都以77.88的指数分数占据第三。 （云上新视听就成都新闻；阿法）云上就成都的微博视频
4716558192217004,2021-12-20 19:09:25,7,2,3,#每经整点播#【每经19点| 国家能源集团：推进煤电机组“三改联动”】1、国家能源集团16日召开氢能产业发展专题会。集团公司党组副书记、总经理刘国跃，要深入研究氢能助力集团公司低碳转型的路径。要在已有的科研成果和发展基础上，把握氢能产业发展脉络，选择好技术路线，稳步开展工程科技示范，扎实稳妥布局项目。要推进煤电机组“三改联动”，推进新能源发电与电解水制氢耦合发展，推进燃煤机组掺烧液氨探索综合减污降碳，推进新能源制氢与现代煤化工耦合发展，推进煤炭生产运输及辅助环节的氢基新能源替代，更好地发挥氢能在传统化石能源和可再生能源、新能源的耦合作用。（证券时报）2、#人民日报评薇娅被罚# 人民日报评论称，薇娅是颇具社会影响力的“头部主播”。遗憾的是，在依法履行公民纳税义务上，她没有作出应有示范。要知道，流量面前，法律不会打折；法律面前，流量不能放纵。不管是谁，都别揣着侥幸走钢丝！今年以来，一些“头部网红”被法槌重击，也警示网络直播从业者，法律红线不能碰。国家推出多项优惠政策支持新业态的发展，但这些税费优惠政策不是可以随意钻的空子。“头部主播”要带头知法、懂法、尊法、守法，否则，走歪走偏，再难回头。请始终牢记：促进新经济新业态在发展中规范、在规范中发展，法律亮剑既不会“微”也不会“哑”！（人民日报）详情>>每经19点|薇娅丈夫董海锋发布致歉信；国家能源集团：推进煤电机组“三改联动”；市场船多货少，沿海煤炭运价继续下跌 (每日经济新闻；阿法) 每经19点| 国家能源集团：推进煤电机组“三改联动”
4716545798047904,2021-12-20 18:20:09,10,0,1,#中国上市公司高峰论坛# 【2021第十届中国上市公司高峰论坛周首日丨圆桌对话大咖观点：优质锂电产能仍然稀缺 明年将是光伏大年】2021年12月20日，由每日经济新闻主办的2021第十届中国上市公司高峰论坛周拉开序幕，本次论坛周以“科技创新 绿色发展”为主题。在12月20日的高峰论坛周开幕论坛圆桌对话环节，厦钨新能（688778，SH）董秘陈康晟，富临精工（300432，SZ）副董事长、董秘李鹏程，江铃汽车（000550，SZ）董秘兼副总裁许兰锋，上能电气（300827，SZ）董事、财务总监、董秘陈运萍，智光电气（002169，SZ）董事、董秘曹承锋，围绕“硬科技+新能源 助力绿色发展”的主题，聚焦于新能源和汽车高端零部件的制造领域，共同展望新能源产业的发展，带来了一场知识与智慧的思想盛宴。详情>>2021第十届中国上市公司高峰论坛周首日丨圆桌对话大咖观点：优质锂电产能仍然稀缺 明年将是光伏大年 (每日经济新闻；阿法)
4716543134927957,2021-12-20 18:09:35,5,0,2,2021#中国上市公司高峰论坛#周寻找隐形冠军，拥抱时代机遇12月21日9:30-12:00🚩 2021中国专精特新企业发展论坛与您云端相约！NBD视频的微博视频 
4716543026662976,2021-12-20 18:09:09,5,0,1,2021第十届#中国上市公司高峰论坛#周首日全网浏览2500万+大咖观点全集 
4716541997746283,2021-12-20 18:05:04,26,4,7,今天，科技创新早已经是经济发展的关键动力源。依靠科技创新，我们产生更多灵感，摆脱低效与繁琐，拥抱更加便捷、高效的生活。越来越多的科技企业，也开始行动起来。如@惠普打印 通过产品和服务，助力很多创新想法落地。最近惠普推出的微电影《李响的土豆》，就讲述了一个返乡创业的研究生，结合当地情况，运用惠普打印机创造出一本“土豆日历”，最终通过科技新思路提高了家乡生产力的故事。在更多的地方，惠普都致力于科技兴农、促进数字公平、创新科技改变产业模式，让更多人#印出美好未来#。戳视频，评论区留言分享你身边科技让生活更美好的故事网页链接惠普打印的微博视频
4716541537685538,2021-12-20 18:03:14,2,1,2,#中国上市公司高峰论坛# 【资本市场年度盛会来了！2021第十届中国上市公司高峰论坛周今日云端启幕】今日（12月20日），由中国上市公司协会、中国经济改革发展研究基金会、成都传媒集团作为指导单位，每日经济新闻主办的2021第十届中国上市公司高峰论坛周正式拉开序幕。论坛周以“科技创新 绿色发展”为主题在线上举办，今日上午，高峰论坛周开幕论坛举行。中国上市公司高峰论坛已是中国资本市场上顶级的论坛之一。参与历届峰会的上市公司达到2000余家，嘉宾超过600位，影响的上市公司4000余家，影响投资者2亿多人，全网关注曝光30亿+。虽然今年在线上举办，但仍有超200位重磅嘉宾参与，与会企业上千家。据介绍，本届高峰论坛周共有九大活动，议题紧密贴合当下经济形势和资本市场热点事件，话题设置极具前瞻性，为大家奉献一场又一场智慧的饕餮盛宴。详情>>资本市场年度盛会来了！2021第十届中国上市公司高峰论坛周今日云端启幕 (每日经济新闻；阿法)
4716537884444603,2021-12-20 17:48:43,50,5,6,【#发往杭州绍兴的快递箱内被塞口罩# 箱内附言：浙江加油，我们能赢！】#浙江疫情防控中的温暖一幕# 近日，不少杭州、绍兴的网友发现收到的天猫超市快递箱内，被放进了一袋kn95口罩，装箱单上还附言：浙江加油，我们能赢！据悉，目前，浙江省特别是绍兴市疫情防控取得了积极成效，形势不断向好。封面新闻的微博视频
4716536957504097,2021-12-20 17:45:02,9,0,1,2021第十届#中国上市公司高峰论坛#周聚焦“科技创新 绿色发展”主论坛·下午场，观点集锦大咖云集  五日联播精彩明天继续！ 
4716535962931167,2021-12-20 17:41:05,56,24,7,#薇娅事业群告知员工先行回家休息#【薇娅事业群告知员工：“先行回家休息” “期间工资照发”  】#薇娅彩妆节直播已取消# 今日，网络主播黄薇（网名：薇娅）因偷逃税被处罚，处罚决定追缴税款、加收滞纳金并处罚款共计13.41亿元。当天下午，薇娅事业部信息通知群（180人）截图流出，薇娅经纪人王斯（古默）发言表示，“接下来请大家先行回家休息，在此期间工资照发”。一位接近薇娅事业部的行业人士告诉《每日经济新闻》记者，此图片消息属实，后续将就此发布公告。记者就此消息求证薇娅经纪人王斯，截止发稿未收到回复。此前，根据中新网消息，今晚原计划7点进行的“薇娅彩妆节”直播已取消。	#薇娅偷逃税被追缴并处罚款13.41亿元#（每日经济新闻；阿法）薇娅事业部通知员工：“先行回家休息” “期间工资照发”
4716531667702154,2021-12-20 17:24:01,54,30,8,#薇娅发布致歉信#【#薇娅微博发布致歉信#】薇娅微博发布致歉信：完全接受税务部门依法作出的处罚决定，并将积极筹措资金在规定时间内完成补缴税款、滞纳金和罚款。（每日经济新闻；阿法） 
4716530518459778,2021-12-20 17:19:27,25574,1336,658,#人民日报评薇娅被罚#【人民日报：促进新经济新业态在发展中规范、在规范中发展 法律亮剑既不会“微”也不会“哑”】 #薇娅偷逃税被追缴并处罚款13.41亿元# 人民日报评论称，薇娅是颇具社会影响力的“头部主播”。遗憾的是，在依法履行公民纳税义务上，她没有作出应有示范。要知道，流量面前，法律不会打折；法律面前，流量不能放纵。不管是谁，都别揣着侥幸走钢丝！今年以来，一些“头部网红”被法槌重击，也警示网络直播从业者，法律红线不能碰。国家推出多项优惠政策支持新业态的发展，但这些税费优惠政策不是可以随意钻的空子。“头部主播”要带头知法、懂法、尊法、守法，否则，走歪走偏，再难回头。请始终牢记：促进新经济新业态在发展中规范、在规范中发展，法律亮剑既不会“微”也不会“哑”！（人民日报）#薇娅全网被封# 海客新闻的微博视频
4716526394934180,2021-12-20 17:03:04,37,7,6,【#北京市网信办约谈处罚知乎网#】近日，国家互联网信息办公室指导北京市互联网信息办公室依法约谈知乎网负责人，针对知乎网多次出现法律法规禁止发布或者传输的信息等问题，依据《中华人民共和国网络安全法》，责令其立即整改，严肃处理相关责任人。北京市互联网信息办公室对知乎网违法行为进行行政处罚立案。知乎网负责人表示，将深刻吸取教训，严格落实各项整改要求，在整改期间自行暂停相关功能。北京市互联网信息办公室有关负责人强调，网站平台应当切实履行主体责任，健全网络信息安全管理制度，不得为违法违规信息提供传播平台。北京市互联网信息办公室将进一步督促相关网站平台加强内部管理，依法依规开展服务，维护清朗网络空间。（每日经济新闻；阿法）
4716523673357171,2021-12-20 16:52:15,94,23,20,【#薇娅夫妇合伙企业注销#】#薇娅偷逃税被追缴并处罚款13.41亿元#近日，杭州谦壹企业管理合伙企业（有限合伙）发生工商变更，企业状态从存续变更为注销，注销原因为决议解散。该企业成立于2020年11月，执行事务合伙人为董海锋，经营范围含企业管理咨询；企业管理，合伙人包括黄薇（薇娅）、董海锋（薇娅丈夫）、黄韬（薇娅弟弟）等。（消息来源：中国新闻网；阿法） NBD视频的微博视频
4716523296135011,2021-12-20 16:50:45,84,26,19,【#上千名网络主播主动自查补缴税款#】#薇娅偷逃税被追缴并处罚款13.41亿元#，据新华社报道，在规范监管的同时，税务部门对网络直播等新业态从业人员给予了包容性的自查整改期。今年9月，国家税务总局专门印发通知，明确网络主播2021年底前能够主动报告并及时纠正涉税问题的，可以依法从轻、减轻或免予处罚。据了解，已有上千人主动自查补缴税款。税务总局同时明确，对自查整改不彻底、拒不配合或情节严重的依法严肃查处。（新华社，希隆）
4716521908081153,2021-12-20 16:45:14,52,12,24,【#智利产生史上最年轻总统年仅35岁#】截至目前，智利总统选举12月19日的第二轮投票计票工作已经接近完成，35岁的左翼政党联盟“赞成尊严”候选人加夫列尔·博里奇获得半数以上选票，打败竞选对手、右翼政党联盟“基督教社会阵线”候选人何塞·安东尼奥·卡斯特，赢得本届总统大选。根据智利总统选举流程，博里奇确认当选后，将于明年3月11日正式就职。届时，35岁的博里奇将成为智利史上最年轻的总统。（看看新闻；嘉玛）看看新闻KNEWS的微博视频
4716521127411773,2021-12-20 16:42:07,12,1,5,【#司机转弯扶咖啡杯发生事故损失上万元#】12月18日，淮安一司机开车转弯时，车内一杯咖啡因惯性倾倒。司机分心处理时，轿车突然加速向左偏移，撞上路牙后弹跳着驶入对向车道，继续撞上一辆等待红灯的白色轿车和路中的标牌后停下。轿车车头被隔离带架高，车身悬在半空中。事故未造成人员伤亡，事故总损失万元以上。（江苏新闻，希隆）江苏新闻的微博视频
4716517340219213,2021-12-20 16:27:05,9,0,6,#中国上市公司高峰论坛#【卢国建：未来五到十年中国半导体产业将迎来快速发展的黄金时代】今日（12月20日），由每日经济新闻主办的2021第十届中国上市公司高峰论坛周正式拉开序幕，论坛周以“科技创新 绿色发展”为主题。在今日举行的高峰论坛周开幕论坛上，芯海科技董事长卢国建：未来五到十年中国半导体产业将迎来快速发展的黄金时代。芯海科技董事长卢国建：未来五到十年中国半导体产业将迎来黄金时代（NBD视频；阿法）NBD视频的微博视频
4716516148778124,2021-12-20 16:22:21,10,1,4,#中国上市公司高峰论坛#【原国有重点大型企业监事会主席赵华林：科技创新是实现“双碳”目标的关键】今日（12月20日），由每日经济新闻主办的2021第十届中国上市公司高峰论坛周在线上拉开序幕。在今日举行的高峰论坛周开幕论坛中，原国有重点大型企业监事会主席赵华林发表了题为《加快科技创新，推动绿色发展》的主旨演讲。赵华林表示，推动高质量发展就必须完整准确全面贯彻新发展理念，特别要高度重视创新发展和绿色发展，因为这是高质量发展的动力和底色。（每经，希隆）原国有重点大型企业监事会主席赵华林：科技创新是实现“双碳”目标的关键 NBD视频的微博视频
4716514026980676,2021-12-20 16:13:55,12,1,4,#每经整点播#【每经16点 | 国家卫健委：西安、东莞两地疫情续发传播风险较高】20日，国务院联防联控机制举行新闻发布会，国家卫生健康委疾控局副局长、一级巡视员雷正龙表示，目前全国疫情形势总体平稳。内蒙古满洲里关联疫情已基本控制。浙江绍兴疫情发展态势趋缓，疫情外溢风险降低。浙江宁波、杭州、上海、江苏、安徽等地疫情基本得到控制。西安、东莞关联疫情仍在继续发展，两地续发传播风险较高，近日发现有零星外溢病例，风险人员排查工作正抓紧进行。广州报告的由境外奥密克戎变异株输入病例导致的本土病例，已及时采取风险人员排查措施，发生续发传播风险较低。厦门、成都报告的在闭环管理人员中发现的病例社区传播风险较低。（中新网；阿法）更多>>每经16点|薇娅偷逃税款少缴税款，被罚13.41亿；国家卫健委：西安、东莞两地疫情续发传播风险较高；南向资金净买入超30亿港元 每经16点 | 国家卫健委：西安、东莞两地疫情续发传播风险较高
4716512483476507,2021-12-20 16:07:47,21,1,14,【#妇女权益保障法修订草案首次提请审议#】20日，妇女权益保障法修订草案首次提请全国人大常委会会议审议，这是妇女权益保障法施行近30年来又一次进行“大修”。与现行法律相比，修订草案明确就业性别歧视主要情形，规定学校和用人单位对性骚扰应当采取的预防和制止措施，增加对农村妇女土地及相关权益保护措施以及基层政府责任规定等。（新华社，希隆）
4716511668734728,2021-12-20 16:04:33,75,51,27,#薇娅偷逃税被追缴并处罚款13.41亿元#【浙江省杭州市税务部门依法对黄薇偷逃税案件进行处理】近日，浙江省杭州市税务局稽查局查明，网络主播黄薇（网名：薇娅）在2019年至2020年期间，通过隐匿个人收入、虚构业务转换收入性质虚假申报等方式偷逃税款6.43亿元，其他少缴税款0.6亿元，依法对黄薇作出税务行政处理处罚决定，追缴税款、加收滞纳金并处罚款共计13.41亿元。      1.为什么杭州市税务部门要对黄薇进行检查？　　答：近年来，税务部门一直重视并持续规范网络直播行业税收秩序。我们分析发现部分网络主播存在一定涉税风险，及时开展了风险核查，提示辅导相关网络主播依法纳税。经税收大数据分析评估发现，黄薇存在涉嫌重大偷逃税问题，且经税务机关多次提醒督促仍整改不彻底，遂依法依规对其进行立案并开展了全面深入的税务检查。　　2.黄薇的违法事实有哪些？　　答：2019年至2020年期间，黄薇通过隐匿其从直播平台取得的佣金收入虚假申报偷逃税款；通过设立上海蔚贺企业管理咨询中心、上海独苏企业管理咨询合伙企业等多家个人独资企业、合伙企业虚构业务，将其个人从事直播带货取得的佣金、坑位费等劳务报酬所得转换为企业经营所得进行虚假申报偷逃税款；从事其他生产经营活动取得收入，未依法申报纳税。　　我局依据《中华人民共和国个人所得税法》《中华人民共和国税收征收管理法》等规定，依法确认其偷逃税款6.43亿元，其他少缴税款0.6亿元。　　3.请问本案中的不同罚款倍数是如何确定的？　　答：《中华人民共和国税收征收管理法》第六十三条第一款规定，对纳税人偷税的，由税务机关追缴其不缴或者少缴的税款、滞纳金，并处不缴或者少缴的税款百分之五十以上五倍以下的罚款。　　我局坚持依法依规、宽严相济、过罚相当的原则，充分考虑了违法行为的事实、性质、情节和社会危害程度等因素对黄薇进行处罚。　　一方面，对其主动纠错的偷逃税等违法行为依法从轻处理。黄薇对其隐匿个人收入偷税行为进行自查并到税务机关提交补税申请，能够配合调查主动补缴税款5亿元，占查实偷逃税款的78%，并主动报告税务机关尚未掌握的涉税违法行为，具有主动减轻违法行为危害后果等情节。我局依据《中华人民共和国行政处罚法》第三十二条规定，按照《浙江省税务行政处罚裁量基准》，给予从轻处罚，对黄薇隐匿收入偷税但主动补缴和报告的少缴税款处0.6倍罚款。　　另一方面，对其未能纠错的违法行为视危害程度依法严肃处理。根据《中华人民共和国税收征收管理法》规定，按照《浙江省税务行政处罚裁量基准》，黄薇隐匿收入偷税且未主动补缴部分，性质恶劣，严重危害国家税收安全，扰乱税收征管秩序，对其予以从重处罚，处4倍罚款；黄薇虚构业务转换收入性质虚假申报偷税部分，较隐匿收入不申报行为，违法情节和危害程度相对较轻，处1倍罚款。　　4.是否会对黄薇追究刑事责任？　　答：《中华人民共和国刑法》第二百零一条规定，纳税人有逃避缴纳税款行为的，经税务机关依法下达追缴通知后，补缴应纳税款，缴纳滞纳金，已受到行政处罚的，不予追究刑事责任；但是，五年内因逃避缴纳税款受过刑事处罚或者被税务机关给予二次以上行政处罚的除外。　　本案中，黄薇首次被税务机关按偷税予以行政处罚且此前未因逃避缴纳税款受过刑事处罚，若其能在规定期限内缴清税款、滞纳金和罚款，则依法不予追究刑事责任；若其在规定期限内未缴清税款、滞纳金和罚款，税务机关将依法移送公安机关处理。（新华社，希隆）NBD视频的微博视频
4716511103554216,2021-12-20 16:02:18,0,0,0,恭喜@金七八股 等10名用户获得【食物】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公示链接：网页链接
4716506544342016,2021-12-20 15:44:11,7,2,8,#我国3至11岁儿童疫苗接种超1.4亿人#【中疾控专家：我国3至11岁儿童疫苗接种人数已超1.4亿 五种情况不能接种】中国疾控中心免疫规划首席专家王华庆今天（20日）在国务院联防联控机制举行的新闻发布会上表示，截至2021年12月16日，我国3—11岁儿童疫苗接种人数已经超过1.4亿人，疫苗接种不良事件发生率低于成人，主要为发热和接种部位疼痛等一般反应。儿童不能接种的情况主要有以下几个方面：（1）对新冠病毒疫苗或其成分过敏的；（2）以前接种同类疫苗时出现过敏者；（3）既往发生过其他疫苗严重过敏反应者（如急性过敏反应、血管神经性水肿、呼吸困难等）；（4）患有未控制的癫痫和其他严重神经系统疾病者（如横贯性脊髓炎、格林巴利综合征、脱髓鞘疾病等）；（5）正在发热者，或患急性疾病，或慢性疾病的急性发作期，或未控制的严重慢性病患者。其他禁忌请按照说明书规定，受种对象或家长也可咨询接种医生。（央视，希隆）
4716505730384438,2021-12-20 15:40:57,11,3,6,#中国上市公司高峰论坛#【赵振元：光伏发电要解决土地问题，应充分利用立体空间】今日（12月20日），由每日经济新闻主办的2021第十届中国上市公司高峰论坛周正式拉开序幕，论坛周以“科技创新 绿色发展”为主题。在今日举行的高峰论坛周开幕论坛上，太极实业董事长，十一科技董事长、党委书记赵振元表示：光伏发电要解决土地问题，应充分利用立体空间。（每经，希隆）NBD视频的微博视频 太极实业董事长赵振元：新能源发展亟须解决三个突出问题
